GBE_category	GBE_ID	N	GBE_NAME	GBE_short_name	GBE_short_name_len
Anthropometry	INI23109	443139	Impedance_of_arm_(right)	Impedance of arm (R)	20
Anthropometry	INI23110	443156	Impedance_of_arm_(left)	Impedance of arm (L)	20
Anthropometry	INI23111	442814	Leg_fat_percentage_(right)	Leg fat % (R)	13
Anthropometry	INI23112	442807	Leg_fat_mass_(right)	Leg fat mass (R)	16
Anthropometry	INI23113	442795	Leg_fat-free_mass_(right)	Leg fat-free mass (R)	21
Anthropometry	INI23114	442795	Leg_predicted_mass_(right)	Leg pred. mass (R)	18
Anthropometry	INI23115	442786	Leg_fat_percentage_(left)	Leg fat % (L)	13
Anthropometry	INI23116	442781	Leg_fat_mass_(left)	Leg fat mass (L)	16
Anthropometry	INI23117	442763	Leg_fat-free_mass_(left)	Leg fat-free mass (L)	21
Anthropometry	INI23118	442757	Leg_predicted_mass_(left)	Leg pred. mass (L)	18
Anthropometry	INI23119	442746	Arm_fat_percentage_(right)	Arm fat % (R)	13
Anthropometry	INI23120	442716	Arm_fat_mass_(right)	Arm fat mass (R)	16
Anthropometry	INI23121	442713	Arm_fat-free_mass_(right)	Arm fat-free mass (R)	21
Anthropometry	INI23122	442706	Arm_predicted_mass_(right)	Arm pred. mass (R)	18
Anthropometry	INI23123	442686	Arm_fat_percentage_(left)	Arm fat % (L)	13
Anthropometry	INI23124	442647	Arm_fat_mass_(left)	Arm fat mass (L)	16
Anthropometry	INI23125	442635	Arm_fat-free_mass_(left)	Arm fat-free mass (L)	21
Anthropometry	INI23126	442618	Arm_predicted_mass_(left)	Arm pred. mass (L)	18
Anthropometry	INI23127	442582	Trunk_fat_percentage	Trunk fat %	11
Anthropometry	INI23128	442558	Trunk_fat_mass	Trunk fat mass	14
Anthropometry	INI23129	442481	Trunk_fat-free_mass	Trunk fat-free mass	19
Anthropometry	INI23130	442440	Trunk_predicted_mass	Trunk pred. mass	16
Anthropometry	INI3077	449383	Seating_box_height_used_for_the_sitting_height_measurement_(UKB_ID:_51,_GBE_ID:_INI51)	Seating box height used for the sitting height measurement (UKB ID: 51, GBE ID: INI51)	86
Anthropometry	INI3160	7652	Weight,_manual_entry	Weight, manual entry	20
Anthropometry	INI48	449704	Waist_circumference	Waist circumference	19
Anthropometry	INI49	449650	Hip_circumference	Hip circumference	17
Anthropometry	INI50	449376	Standing_height	Standing height	15
Arterial_stiffness	INI21021	184172	Pulse_wave_Arterial_Stiffness_index	Pulse wave Arterial Stiffness index	35
Arterial_stiffness	INI4194	185106	Pulse_rate	Pulse rate	10
Arterial_stiffness	INI4195	185106	Pulse_wave_reflection_index	Pulse wave reflection index	27
Arterial_stiffness	INI4196	185006	Pulse_wave_peak_to_peak_time	Pulse wave peak to peak time	28
Arterial_stiffness	INI4198	185106	Position_of_the_pulse_wave_peak	Position of the pulse wave peak	31
Arterial_stiffness	INI4199	185106	Position_of_pulse_wave_notch	Position of pulse wave notch	28
Biomarkers	INI10030500	130213	Microalbumin_in_urine	Microalbumin in urine	21
Biomarkers	INI10030510	413778	Creatinine_in_urine	Creatinine in urine	19
Biomarkers	INI10030520	412891	Potassium_in_urine	Potassium in urine	18
Biomarkers	INI10030530	412901	Sodium_in_urine	Sodium in urine	15
Biomarkers	INI10030600	389120	Albumin	Albumin	7
Biomarkers	INI10030610	425779	Alkaline_phosphatase	Alkaline phosphatase	20
Biomarkers	INI10030620	425590	Alanine_aminotransferase	Alanine aminotransferase	24
Biomarkers	INI10030630	387329	Apolipoprotein_A	Apolipoprotein A	16
Biomarkers	INI10030650	424175	Aspartate_aminotransferase	Aspartate aminotransferase	26
Biomarkers	INI10030660	361791	Direct_bilirubin	Direct bilirubin	16
Biomarkers	INI10030670	425469	Urea	Urea	4
Biomarkers	INI10030680	389566	Calcium	Calcium	7
Biomarkers	INI10030700	425590	Creatinine	Creatinine	10
Biomarkers	INI10030710	424860	C-reactive_protein	C-reactive protein	18
Biomarkers	INI10030720	425605	Cystatin_C	Cystatin C	10
Biomarkers	INI10030730	425539	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Biomarkers	INI10030740	389204	Glucose	Glucose	7
Biomarkers	INI10030750	405435	HbA1c	HbA1c	5
Biomarkers	INI10030760	389512	HDL_cholesterol	HDL cholesterol	15
Biomarkers	INI10030770	423324	IGF-1	IGF-1	5
Biomarkers	INI10030790	340520	Lipoprotein_A	Lipoprotein A	13
Biomarkers	INI10030810	388935	Phosphate	Phosphate	9
Biomarkers	INI10030830	385758	SHBG	SHBG	4
Biomarkers	INI10030840	423956	Total_bilirubin	Total bilirubin	15
Biomarkers	INI10030850	385771	Testosterone	Testosterone	12
Biomarkers	INI10030860	389120	Total_protein	Total protein	13
Biomarkers	INI10030870	425414	Triglycerides	Triglycerides	13
Biomarkers	INI10030880	425235	Urate	Urate	5
Biomarkers	INI10030890	406303	Vitamin_D	Vitamin D	9
Biomarkers	INI20030640	423632	Apolipoprotein_B	Apolipoprotein B	16
Biomarkers	INI20030690	425743	Cholesterol	Cholesterol	11
Biomarkers	INI20030780	424960	LDL_cholesterol	LDL cholesterol	15
Biomarkers	INI30030650	424077	AST_to_ALT_ratio	AST to ALT ratio	16
Biomarkers	INI30030700	425590	eGFR	EGFR	4
Biomarkers	INI30030860	389120	Non-albumin_protein	Non-albumin protein	19
Blood_assays	BIN23050	6187	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	HSV-1 seropositivity for Herpes Simplex virus-1	47
Blood_assays	BIN23051	1441	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	HSV-2 seropositivity for Herpes Simplex virus-2	47
Blood_assays	BIN23052	8196	VZV_seropositivity_for_Varicella_Zoster_Virus	VZV seropositivity for Varicella Zoster Virus	45
Blood_assays	BIN23053	8366	EBV_seropositivity_for_Epstein-Barr_Virus	EBV seropositivity for Epstein-Barr Virus	41
Blood_assays	BIN23054	5153	CMV_seropositivity_for_Human_Cytomegalovirus	CMV seropositivity for Human Cytomegalovirus	44
Blood_assays	BIN23055	8054	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	HHV-6 overall seropositivity for Human Herpesvirus-6	52
Blood_assays	BIN23056	6906	HHV-6A_seropositivity_for_Human_Herpesvirus-6	HHV-6A seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23057	7018	HHV-6B_seropositivity_for_Human_Herpesvirus-6	HHV-6B seropositivity for Human Herpesvirus-6	45
Blood_assays	BIN23058	8389	HHV-7_seropositivity_for_Human_Herpesvirus-7	HHV-7 seropositivity for Human Herpesvirus-7	44
Blood_assays	BIN23059	715	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	KSHV seropositivity for Kaposi's Sarcoma-Associated Herpesvirus	63
Blood_assays	BIN23060	162	HBV_seropositivity_for_Hepatitis_B_Virus	HBV seropositivity for Hepatitis B Virus	40
Blood_assays	BIN23061	16	HCV_seropositivity_for_Hepatitis_C_Virus	HCV seropositivity for Hepatitis C Virus	40
Blood_assays	BIN23062	2514	T._gondii_seropositivity_for_Toxoplasma_gondii	T. gondii seropositivity for Toxoplasma gondii	46
Blood_assays	BIN23063	135	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	HTLV-1 seropositivity for Human T-Lymphotropic Virus 1	54
Blood_assays	BIN23064	11	HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	HIV-1 seropositivity for Human Immunodeficiency Virus	53
Blood_assays	BIN23065	8447	BKV_seropositivity_for_Human_Polyomavirus_BKV	BKV seropositivity for Human Polyomavirus BKV	45
Blood_assays	BIN23066	5108	JCV_seropositivity_for_Human_Polyomavirus_JCV	JCV seropositivity for Human Polyomavirus JCV	45
Blood_assays	BIN23067	5940	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	MCV seropositivity for Merkel Cell Polyomavirus	47
Blood_assays	BIN23068	389	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition I seropositivity for Human Papillomavirus type-16	67
Blood_assays	BIN23069	230	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	HPV 18 seropositivity for Human Papillomavirus type-18	54
Blood_assays	BIN23070	1895	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition I seropositivity for Chlamydia trachomatis	68
Blood_assays	BIN23071	225	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	C. trachomatis Definition II seropositivity for Chlamydia trachomatis	69
Blood_assays	BIN23073	1576	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	H. pylori Definition I seropositivity for Helicobacter pylori	61
Blood_assays	BIN23074	2808	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	H. pylori Definition II seropositivity for Helicobacter pylori	62
Blood_assays	BIN23075	404	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	HPV 16 Definition II seropositivity for Human Papillomavirus type-16	68
Blood_assays	INI23000	8859	1gG_antigen_for_Herpes_Simplex_virus-1	1gG antigen for Herpes Simplex virus-1	38
Blood_assays	INI23001	8859	2mgG_unique_antigen_for_Herpes_Simplex_virus-2	2mgG unique antigen for Herpes Simplex virus-2	46
Blood_assays	INI23002	8859	gE_/_gI_antigen_for_Varicella_Zoster_Virus	GE / gI antigen for Varicella Zoster Virus	42
Blood_assays	INI23003	8859	VCA_p18_antigen_for_Epstein-Barr_Virus	VCA p18 antigen for Epstein-Barr Virus	38
Blood_assays	INI23004	8859	EBNA-1_antigen_for_Epstein-Barr_Virus	EBNA-1 antigen for Epstein-Barr Virus	37
Blood_assays	INI23005	8859	ZEBRA_antigen_for_Epstein-Barr_Virus	ZEBRA antigen for Epstein-Barr Virus	36
Blood_assays	INI23006	8859	EA-D_antigen_for_Epstein-Barr_Virus	EA-D antigen for Epstein-Barr Virus	35
Blood_assays	INI23007	8859	pp150_Nter_antigen_for_Human_Cytomegalovirus	Pp150 Nter antigen for Human Cytomegalovirus	44
Blood_assays	INI23008	8859	pp_52_antigen_for_Human_Cytomegalovirus	Pp 52 antigen for Human Cytomegalovirus	39
Blood_assays	INI23009	8859	pp_28_antigen_for_Human_Cytomegalovirus	Pp 28 antigen for Human Cytomegalovirus	39
Blood_assays	INI23010	8859	IE1A_antigen_for_Human_Herpesvirus-6	IE1A antigen for Human Herpesvirus-6	36
Blood_assays	INI23011	8859	IE1B_antigen_for_Human_Herpesvirus-6	IE1B antigen for Human Herpesvirus-6	36
Blood_assays	INI23012	8859	p101_k_antigen_for_Human_Herpesvirus-6	P101 k antigen for Human Herpesvirus-6	38
Blood_assays	INI23013	8859	U14_antigen_for_Human_Herpesvirus-7	U14 antigen for Human Herpesvirus-7	35
Blood_assays	INI23014	8859	LANA_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	LANA antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23015	8859	K8.1_antigen_for_Kaposi's_Sarcoma-Associated_Herpesvirus	K8.1 antigen for Kaposi's Sarcoma-Associated Herpesvirus	56
Blood_assays	INI23016	8859	HBc_antigen_for_Hepatitis_B_Virus	HBc antigen for Hepatitis B Virus	33
Blood_assays	INI23017	8859	HBe_antigen_for_Hepatitis_B_Virus	HBe antigen for Hepatitis B Virus	33
Blood_assays	INI23018	8859	Core_antigen_for_Hepatitis_C_Virus	Core antigen for Hepatitis C Virus	34
Blood_assays	INI23019	8859	NS3_antigen_for_Hepatitis_C_Virus	NS3 antigen for Hepatitis C Virus	33
Blood_assays	INI23020	8859	p22_antigen_for_Toxoplasma_gondii	P22 antigen for Toxoplasma gondii	33
Blood_assays	INI23021	8859	sag1_antigen_for_Toxoplasma_gondii	Sag1 antigen for Toxoplasma gondii	34
Blood_assays	INI23022	8859	HTLV-1_gag_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 gag antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23023	8859	HTLV-1_env_antigen_for_Human_T-Lymphotropic_Virus_1	HTLV-1 env antigen for Human T-Lymphotropic Virus 1	51
Blood_assays	INI23024	8859	HIV-1_gag_antigen_for_Human_Immunodeficiency_Virus	HIV-1 gag antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23025	8859	HIV-1_env_antigen_for_Human_Immunodeficiency_Virus	HIV-1 env antigen for Human Immunodeficiency Virus	50
Blood_assays	INI23026	8859	BK_VP1_antigen_for_Human_Polyomavirus_BKV	BK VP1 antigen for Human Polyomavirus BKV	41
Blood_assays	INI23027	8859	JC_VP1_antigen_for_Human_Polyomavirus_JCV	JC VP1 antigen for Human Polyomavirus JCV	41
Blood_assays	INI23028	8859	MC_VP1_antigen_for_Merkel_Cell_Polyomavirus	MC VP1 antigen for Merkel Cell Polyomavirus	43
Blood_assays	INI23029	8859	L1_antigen_for_Human_Papillomavirus_type-16	L1 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23030	8859	E6_antigen_for_Human_Papillomavirus_type-16	E6 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23031	8859	E7_antigen_for_Human_Papillomavirus_type-16	E7 antigen for Human Papillomavirus type-16	43
Blood_assays	INI23032	8859	L1_antigen_for_Human_Papillomavirus_type-18	L1 antigen for Human Papillomavirus type-18	43
Blood_assays	INI23033	8859	momp_D_antigen_for_Chlamydia_trachomatis	Momp D antigen for Chlamydia trachomatis	40
Blood_assays	INI23034	8859	momp_A_antigen_for_Chlamydia_trachomatis	Momp A antigen for Chlamydia trachomatis	40
Blood_assays	INI23035	8859	tarp-D_F1_antigen_for_Chlamydia_trachomatis	Tarp-D F1 antigen for Chlamydia trachomatis	43
Blood_assays	INI23036	8859	tarp-D_F2_antigen_for_Chlamydia_trachomatis	Tarp-D F2 antigen for Chlamydia trachomatis	43
Blood_assays	INI23037	8859	PorB_antigen_for_Chlamydia_trachomatis	PorB antigen for Chlamydia trachomatis	38
Blood_assays	INI23038	8859	pGP3_antigen_for_Chlamydia_trachomatis	PGP3 antigen for Chlamydia trachomatis	38
Blood_assays	INI23039	4475	CagA_antigen_for_Helicobacter_pylori	CagA antigen for Helicobacter pylori	36
Blood_assays	INI23040	8859	VacA_antigen_for_Helicobacter_pylori	VacA antigen for Helicobacter pylori	36
Blood_assays	INI23041	8859	OMP_antigen_for_Helicobacter_pylori	OMP antigen for Helicobacter pylori	35
Blood_assays	INI23042	8859	GroEL_antigen_for_Helicobacter_pylori	GroEL antigen for Helicobacter pylori	37
Blood_assays	INI23043	8859	Catalase_antigen_for_Helicobacter_pylori	Catalase antigen for Helicobacter pylori	40
Blood_assays	INI23044	8859	UreA_antigen_for_Helicobacter_pylori	UreA antigen for Helicobacter pylori	36
Blood_assays	INI30000	437914	White_blood_cell_(leukocyte)_count	White blood cell count	22
Blood_assays	INI30010	437919	Red_blood_cell_(erythrocyte)_count	Red blood cell count	20
Blood_assays	INI30020	437918	Haemoglobin_concentration	Haemoglobin concentration	25
Blood_assays	INI30030	437919	Haematocrit_percentage	Haematocrit %	13
Blood_assays	INI30040	437918	Mean_corpuscular_volume	Mean corpuscular volume	23
Blood_assays	INI30050	437915	Mean_corpuscular_haemoglobin	Mean corpuscular haemoglobin	28
Blood_assays	INI30060	437912	Mean_corpuscular_haemoglobin_concentration	Mean corpuscular haemoglobin concentration	42
Blood_assays	INI30070	437918	Red_blood_cell_(erythrocyte)_distribution_width	Red blood cell distribution width	33
Blood_assays	INI30080	437916	Platelet_count	Platelet count	14
Blood_assays	INI30090	437721	Platelet_crit	Platelet crit	13
Blood_assays	INI30100	437911	Mean_platelet_(thrombocyte)_volume	Mean platelet volume	20
Blood_assays	INI30110	437720	Platelet_distribution_width	Platelet distribution width	27
Blood_assays	INI30120	437127	Lymphocyte_count	Lymphocyte count	16
Blood_assays	INI30130	437127	Monocyte_count	Monocyte count	14
Blood_assays	INI30140	437127	Neutrophill_count	Neutrophill count	17
Blood_assays	INI30150	437127	Eosinophill_count	Eosinophill count	17
Blood_assays	INI30160	437127	Basophill_count	Basophill count	15
Blood_assays	INI30170	436921	Nucleated_red_blood_cell_count	Nuc. red blood cell count	25
Blood_assays	INI30180	437132	Lymphocyte_percentage	Lymphocyte %	12
Blood_assays	INI30190	437132	Monocyte_percentage	Monocyte %	10
Blood_assays	INI30200	437132	Neutrophill_percentage	Neutrophill %	13
Blood_assays	INI30210	437132	Eosinophill_percentage	Eosinophill %	13
Blood_assays	INI30220	437132	Basophill_percentage	Basophill %	11
Blood_assays	INI30230	436918	Nucleated_red_blood_cell_percentage	Nuc. red blood cell %	21
Blood_assays	INI30240	430735	Reticulocyte_percentage	Reticulocyte %	14
Blood_assays	INI30250	430735	Reticulocyte_count	Reticulocyte count	18
Blood_assays	INI30260	430734	Mean_reticulocyte_volume	Mean reticulocyte volume	24
Blood_assays	INI30270	430498	Mean_sphered_cell_volume	Mean sphered cell volume	24
Blood_assays	INI30280	430496	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30
Blood_assays	INI30290	430498	High_light_scatter_reticulocyte_percentage	High light scatter reticulocyte %	33
Blood_assays	INI30300	430497	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37
Blood_assays	INI30600	395306	Albumin	Albumin	7
Blood_assays	INI30610	430605	Alkaline_phosphatase	Alkaline phosphatase	20
Blood_assays	INI30620	430409	Alanine_aminotransferase	Alanine aminotransferase	24
Blood_assays	INI30630	392960	Apolipoprotein_A	Apolipoprotein A	16
Blood_assays	INI30640	428454	Apolipoprotein_B	Apolipoprotein B	16
Blood_assays	INI30650	429036	Aspartate_aminotransferase	Aspartate aminotransferase	26
Blood_assays	INI30660	367025	Direct_bilirubin	Direct bilirubin	16
Blood_assays	INI30670	430309	Urea	Urea	4
Blood_assays	INI30680	395176	Calcium	Calcium	7
Blood_assays	INI30690	430591	Cholesterol	Cholesterol	11
Blood_assays	INI30700	430383	Creatinine	Creatinine	10
Blood_assays	INI30710	429669	C-reactive_protein	C-reactive protein	18
Blood_assays	INI30720	430555	Cystatin_C	Cystatin C	10
Blood_assays	INI30730	430372	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Blood_assays	INI30740	394866	Glucose	Glucose	7
Blood_assays	INI30750	429361	Glycated_haemoglobin_(HbA1c)	Glycated haemoglobin (HbA1c)	28
Blood_assays	INI30760	395122	HDL_cholesterol	HDL cholesterol	15
Blood_assays	INI30770	428357	IGF-1	IGF-1	5
Blood_assays	INI30780	429818	LDL_direct	LDL direct	10
Blood_assays	INI30790	345368	Lipoprotein_A	Lipoprotein A	13
Blood_assays	INI30800	70634	Oestradiol	Oestradiol	10
Blood_assays	INI30810	394559	Phosphate	Phosphate	9
Blood_assays	INI30820	38479	Rheumatoid_factor	Rheumatoid factor	17
Blood_assays	INI30830	391561	SHBG	SHBG	4
Blood_assays	INI30840	428832	Total_bilirubin	Total bilirubin	15
Blood_assays	INI30850	390850	Testosterone	Testosterone	12
Blood_assays	INI30860	394886	Total_protein	Total protein	13
Blood_assays	INI30870	430244	Triglycerides	Triglycerides	13
Blood_assays	INI30880	430071	Urate	Urate	5
Blood_assays	INI30890	411401	Vitamin_D	Vitamin D	9
Blood_assays	INI30897	428447	Estimated_sample_dilution_factor	Estimated sample dilution factor	32
Blood_pressure	INI102	427830	Pulse_rate,_automated_reading	Pulse rate (AR)	15
Blood_pressure	INI4079	427830	Diastolic_blood_pressure,_automated_reading	Diastolic BP (AR)	17
Blood_pressure	INI4080	427826	Systolic_blood_pressure,_automated_reading	Systolic BP (AR)	16
Blood_pressure	INI93	42094	Systolic_blood_pressure,_manual_reading	Systolic BP, manual reading	27
Blood_pressure	INI94	42094	Diastolic_blood_pressure,_manual_reading	Diastolic BP, manual reading	28
Blood_pressure	INI95	42094	Pulse_rate_(during_blood-pressure_measurement)	Pulse rate (during blood-pressure measurement)	46
Bone-densitometry_of_heel	BIN_FC10003082	441	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN_FC20003082	162	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN19	252838	Heel_ultrasound_method	Heel ultrasound method	22
Bone-densitometry_of_heel	BIN3081	287954	Foot_measured_for_bone_density	Foot measured for bone density	30
Bone-densitometry_of_heel	BIN4092	177636	Heel_ultrasound_method_(left)	Heel ultrasound method (L)	26
Bone-densitometry_of_heel	BIN4093	418	Fractured_heel_(left)	Fractured heel (L)	18
Bone-densitometry_of_heel	BIN4095	177779	Heel_ultrasound_method_(right)	Heel ultrasound method (R)	26
Bone-densitometry_of_heel	BIN4096	576	Fractured_heel_(right)	Fractured heel (R)	18
Bone-densitometry_of_heel	INI3083	38839	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	Heel quantitative ultrasound index (QUI), manual entry	54
Bone-densitometry_of_heel	INI3084	38839	Heel_bone_mineral_density_(BMD),_manual_entry	Heel bone mineral density (BMD), manual entry	45
Bone-densitometry_of_heel	INI3085	38839	Heel_Broadband_ultrasound_attenuation_(BUA),_manual_entry	Heel Broadband ultrasound attenuation (BUA), manual entry	57
Bone-densitometry_of_heel	INI3086	38839	Speed_of_sound_through_heel,_manual_entry	Speed of sound through heel, manual entry	41
Bone-densitometry_of_heel	INI3143	252826	Ankle_spacing_width	Ankle spacing width	19
Bone-densitometry_of_heel	INI3144	252810	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51
Bone-densitometry_of_heel	INI3146	252826	Speed_of_sound_through_heel	Speed of sound through heel	27
Bone-densitometry_of_heel	INI3147	252826	Heel_quantitative_ultrasound_index_(QUI),_direct_entry	Heel quantitative ultrasound index (QUI), direct entry	54
Bone-densitometry_of_heel	INI3148	252698	Heel_bone_mineral_density_(BMD)	Heel bone mineral density (BMD)	31
Bone-densitometry_of_heel	INI4100	177627	Ankle_spacing_width_(left)	Ankle spacing width (L)	23
Bone-densitometry_of_heel	INI4101	177620	Heel_broadband_ultrasound_attenuation_(left)	Heel broadband ultrasound attenuation (L)	41
Bone-densitometry_of_heel	INI4103	177627	Speed_of_sound_through_heel_(left)	Speed of sound through heel (L)	31
Bone-densitometry_of_heel	INI4104	177627	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(left)	Heel quantitative ultrasound index (QUI), direct entry (L)	58
Bone-densitometry_of_heel	INI4105	177515	Heel_bone_mineral_density_(BMD)_(left)	Heel bone mineral density (BMD) (L)	35
Bone-densitometry_of_heel	INI4106	177627	Heel_bone_mineral_density_(BMD)_T-score,_automated_(left)	Heel bone mineral density (BMD) T-score, automated (L)	54
Bone-densitometry_of_heel	INI4119	177771	Ankle_spacing_width_(right)	Ankle spacing width (R)	23
Bone-densitometry_of_heel	INI4120	177760	Heel_broadband_ultrasound_attenuation_(right)	Heel broadband ultrasound attenuation (R)	41
Bone-densitometry_of_heel	INI4122	177771	Speed_of_sound_through_heel_(right)	Speed of sound through heel (R)	31
Bone-densitometry_of_heel	INI4123	177771	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(right)	Heel quantitative ultrasound index (QUI), direct entry (R)	58
Bone-densitometry_of_heel	INI4124	177652	Heel_bone_mineral_density_(BMD)_(right)	Heel bone mineral density (BMD) (R)	35
Bone-densitometry_of_heel	INI4125	177771	Heel_bone_mineral_density_(BMD)_T-score,_automated_(right)	Heel bone mineral density (BMD) T-score, automated (R)	54
Bone-densitometry_of_heel	INI4138	5330	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(left)	Heel bone mineral density (BMD) T-score, manual entry (L)	57
Bone-densitometry_of_heel	INI4139	5330	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(left)	Heel quantitative ultrasound index (QUI), manual entry (L)	58
Bone-densitometry_of_heel	INI4140	5330	Heel_bone_mineral_density_(BMD),_manual_entry_(left)	Heel bone mineral density (BMD), manual entry (L)	49
Bone-densitometry_of_heel	INI4141	5330	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(left)	Heel broadband ultrasound attenuation (BUA), manual entry (L)	61
Bone-densitometry_of_heel	INI4142	5330	Speed_of_sound_through_heel,_manual_entry_(left)	Speed of sound through heel, manual entry (L)	45
Bone-densitometry_of_heel	INI4143	5435	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(right)	Heel bone mineral density (BMD) T-score, manual entry (R)	57
Bone-densitometry_of_heel	INI4144	5435	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(right)	Heel quantitative ultrasound index (QUI), manual entry (R)	58
Bone-densitometry_of_heel	INI4145	5435	Heel_bone_mineral_density_(BMD),_manual_entry_(right)	Heel bone mineral density (BMD), manual entry (R)	49
Bone-densitometry_of_heel	INI4146	5435	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(right)	Heel broadband ultrasound attenuation (BUA), manual entry (R)	61
Bone-densitometry_of_heel	INI4147	5435	Speed_of_sound_through_heel,_manual_entry_(right)	Speed of sound through heel, manual entry (R)	45
Bone-densitometry_of_heel	INI77	38839	Heel_bone_ultrasound_T-score,_manual_entry	Heel bone ultrasound T-score, manual entry	42
Bone-densitometry_of_heel	INI78	252826	Heel_bone_mineral_density_(BMD)_T-score,_automated	Heel bone mineral density (BMD) T-score, automated	50
Brain_MRI	BIN_FC10012187	40698	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN_FC20012187	300	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN_FC30012187	1317	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN12139	606	Believed_safe_to_perform_brain_MRI_scan	Believed safe to perform brain MRI scan	39
